ind,origin,destination,flow
9695,i14,i10,189.0
9696,n11,n10,23.0
9697,h03,u10,312.0
9698,p18,p05,157.0
9699,k05,p08,1.0
9700,r26,r21,54.0
9701,r21,r00,12.0
9702,i13,t07,56.0
9703,r03,r26,65.0
9704,n00,k09,2.0
9705,f11,f19,4.0
9706,e12,t07,76.0
9707,t02,p00,12.0
9708,a00,u21,756.0
9709,i20,t01,86.0
9710,p23,k04,48.0
9711,r04,r14,3.0
9712,p03,k10,14.0
9713,c09,c09,2782.0
9714,i00,t06,759.0
9715,t06,p07,21.0
9716,m12,m01,325.0
9717,a02,v12,37.0
9718,p11,s10,36.0
9719,u16,h00,6.0
9720,t03,i12,46.0
9721,g02,f16,139.0
9722,n11,m20,187.0
9723,q02,u25,5.0
9724,a00,h10,139.0
9725,d01,k19,25.0
9726,f15,l04,164.0
9727,r18,r17,1135.0
9728,i01,i05,176.0
9729,h07,q02,219.0
9730,p08,p00,2.0
9731,r23,f08,12.0
9732,u02,h09,10795.0
9733,s04,s08,3.0
9734,h04,u07,166.0
9735,f01,f20,924.0
9736,u20,h09,189.0
9737,u08,h10,72.0
9738,e15,v08,15.0
9739,a02,u13,147.0
9740,p03,p18,539.0
9741,v12,v12,24554.0
9742,i13,t01,103.0
9743,r15,g04,30.0
9744,p25,p01,13.0
9745,s03,k00,3.0
9746,h05,u28,191.0
9747,m09,f12,15.0
9748,k13,k14,37.0
9749,f14,g03,42.0
9750,g09,r32,10.0
9751,c01,c03,4.0
9752,n11,m15,9.0
9753,p17,t04,203.0
9754,g00,f11,47.0
9755,m29,m24,490.0
9756,e13,e06,453.0
9757,a00,u05,474.0
9758,e07,i18,251.0
9759,u14,u23,105.0
9760,v06,a08,64.0
9761,p01,p24,88.0
9762,p16,k13,52.0
9763,m29,m12,23.0
9764,h03,u08,120.0
9765,u07,u05,117.0
9766,e05,i08,3.0
9767,o04,o08,3.0
9768,t04,p08,5.0
9769,f15,m09,358.0
9770,r17,f12,5.0
9771,f18,f08,141.0
9772,q03,u20,69.0
9773,t01,i20,1.0
9774,m06,n15,154.0
9775,f07,r17,94.0
9776,v09,v11,6.0
9777,m13,m26,19.0
9778,i07,i07,73092.0
9779,u19,u22,56.0
9780,e16,i02,41.0
9781,u26,q03,18.0
9782,v03,v06,2439.0
9783,m27,m17,15.0
9784,m23,m29,1281.0
9785,k00,k03,3.0
9786,u01,u09,32.0
9787,p06,p02,36.0
9788,u04,u22,81.0
9789,t03,p17,50.0
9790,a01,a08,120.0
9791,n10,k02,13.0
9792,e15,e09,2.0
9793,u26,a03,175.0
9794,m22,g00,81.0
9795,r03,r01,71.0
9796,f11,f13,109.0
9797,p22,p20,56.0
9798,i16,t06,383.0
9799,u03,q01,230.0
9800,i00,p17,25.0
9801,g00,f01,1478.0
9802,m04,m30,7.0
9803,i09,i10,493.0
9804,p09,p08,296.0
9805,r18,g06,28.0
9806,l06,f03,5.0
9807,k05,k05,22575.0
9808,g09,g09,152823.0
9809,m17,m30,20.0
9810,r03,r18,4.0
9811,l02,m22,400.0
9812,h09,a01,376.0
9813,j01,v08,43.0
9814,u16,u05,27.0
9815,e17,e11,4.0
9816,m08,n17,3.0
9817,l04,m25,151.0
9818,l00,m15,53.0
9819,f20,r08,4.0
9820,k08,p15,2.0
9821,m08,n04,44.0
9822,m24,m29,1860.0
9823,k04,n04,243.0
9824,u08,h11,425.0
9825,n03,k04,11.0
9826,q05,u07,55.0
9827,f11,f22,222.0
9828,m20,m07,240.0
9829,k19,k19,22660.0
9830,m00,l02,90.0
9831,u09,u02,275.0
9832,v00,v12,80.0
9833,r08,g10,145.0
9834,m19,f05,3.0
9835,n08,n07,98.0
9836,c07,c13,11.0
9837,f16,g04,563.0
9838,r16,r25,3.0
9839,p09,p02,57.0
9840,j00,e11,2.0
9841,e14,e17,42.0
9842,i17,s09,889.0
9843,s01,s01,11396.0
9844,k04,d00,229.0
9845,b02,u04,1.0
9846,g06,f06,164.0
9847,e13,e05,878.0
9848,v02,v01,56.0
9849,g07,g07,24489.0
9850,n00,n12,74.0
9851,m25,m06,145.0
9852,u08,h04,116.0
9853,m15,m24,45.0
9854,k09,k09,21573.0
9855,u06,u28,17.0
9856,r32,r32,17505.0
9857,q01,u26,223.0
9858,b02,b10,1768.0
9859,s03,p24,18.0
9860,n00,m01,7.0
9861,t04,i06,10.0
9862,p04,i05,57.0
9863,g03,r08,15.0
9864,r30,f25,36.0
9865,f14,f00,69.0
9866,n03,m08,1.0
9867,i06,i16,125.0
9868,f05,f11,11.0
9869,n06,n12,34.0
9870,g09,g10,2821.0
9871,m05,m26,22.0
9872,a12,v07,160.0
9873,m22,f01,121.0
9874,s06,s09,88.0
9875,f04,m03,4.0
9876,r28,f22,131.0
9877,m15,m23,23.0
9878,p14,s09,61.0
9879,v02,e14,1.0
9880,m28,m10,11.0
9881,u07,q05,4.0
9882,r06,g01,130.0
9883,g09,g06,991.0
9884,h08,u00,8.0
9885,v09,e00,13.0
9886,g00,f13,350.0
9887,p17,t03,293.0
9888,m28,m29,224.0
9889,o02,o02,89291.0
9890,f20,g00,3213.0
9891,m27,m27,22984.0
9892,h04,u06,6.0
9893,p12,p03,85.0
9894,g10,f00,12.0
9895,i01,i04,173.0
9896,p06,t06,87.0
9897,p12,t01,261.0
9898,v07,j02,11933.0
9899,p20,s11,5.0
9900,p08,p14,230.0
9901,p22,t06,305.0
9902,f07,g07,37.0
9903,q04,q04,25555.0
9904,a04,h00,1848.0
9905,r26,r18,29.0
9906,n00,n08,22.0
9907,n07,n11,221.0
9908,r25,f05,98.0
9909,i20,i13,1.0
9910,f05,m19,18.0
9911,r02,r00,1.0
9912,m01,m19,40.0
9913,m24,m23,182.0
9914,i07,i20,43.0
9915,k06,k06,23696.0
9916,g05,r26,70.0
9917,g00,g02,866.0
9918,v12,a12,316.0
9919,r02,r15,24.0
9920,p16,p23,102.0
9921,m10,m29,155.0
9922,h02,u18,318.0
9923,e14,i18,13.0
9924,u20,u28,16.0
9925,r23,f18,20.0
9926,a03,u19,16.0
9927,q06,u23,54.0
9928,i05,i12,111.0
9929,r16,g10,266.0
9930,p11,k02,118.0
9931,k00,n06,57.0
9932,f16,g01,721.0
9933,h11,u09,678.0
9934,g10,g06,207.0
9935,i17,p09,1.0
9936,k17,k06,12.0
9937,a09,h00,743.0
9938,s00,i07,51.0
9939,n11,n07,134.0
9940,e10,e10,8009.0
9941,i16,p17,40.0
9942,g06,f25,38.0
9943,p10,k03,5.0
9944,p22,p22,100222.0
9945,h06,u10,218.0
9946,p24,p06,157.0
9947,u13,h02,6448.0
9948,p02,s09,47.0
9949,v03,v04,4.0
9950,t07,p22,144.0
9951,p12,t07,145.0
9952,v04,v03,5.0
9953,h09,h02,1169.0
9954,t02,p04,7.0
9955,r30,g06,14.0
9956,k13,s10,15.0
9957,o08,o06,5.0
9958,f06,r12,2.0
9959,f01,f11,388.0
9960,u15,h01,74.0
9961,f00,m19,18.0
9962,m30,m27,300.0
9963,r30,r26,146.0
9964,m29,m26,280.0
9965,h02,u00,2.0
9966,n17,d00,2751.0
9967,h09,u24,231.0
9968,e13,i18,25.0
9969,t03,p22,126.0
9970,f02,m07,2.0
9971,k13,p18,19.0
9972,u01,h01,98.0
9973,f01,f04,1526.0
9974,r30,f14,2.0
9975,r32,g03,74.0
9976,n11,d01,298.0
9977,r15,r12,2.0
9978,f06,f08,124.0
9979,f05,f19,41.0
9980,i05,s11,15.0
9981,u05,u05,387208.0
9982,u28,u21,1958.0
9983,c03,c06,3.0
9984,m23,m22,439.0
9985,h04,h04,114819.0
9986,n12,k17,3.0
9987,i11,s01,13.0
9988,p17,p04,6.0
9989,p23,p09,26.0
9990,v11,a07,6.0
9991,r32,r08,28.0
9992,g05,f07,209.0
9993,i03,i02,217.0
9994,m29,m08,11.0
9995,g07,r16,4.0
9996,p24,k15,1.0
9997,h00,u09,311.0
9998,h05,q06,64.0
9999,u04,h00,18.0
10000,l06,m00,34.0
10001,p14,p00,9.0
10002,f01,f06,138.0
10003,a04,a11,8386.0
10004,u15,u28,95.0
10005,f14,l00,16.0
10006,k16,k09,9.0
10007,h03,u18,880.0
10008,u23,q01,25.0
10009,i10,p02,22.0
10010,d01,n06,45.0
10011,g09,f01,474.0
10012,r32,r01,39.0
10013,f10,m00,16.0
10014,g09,g02,1363.0
10015,r26,f16,91.0
10016,g09,r24,16.0
10017,i10,t01,732.0
10018,u15,a05,6.0
10019,r17,r03,27.0
10020,r17,g06,213.0
10021,a07,a01,295.0
10022,m06,n16,51.0
10023,m27,n07,18.0
10024,h09,h00,7277.0
10025,i03,i18,229.0
10026,i00,i14,109.0
10027,n09,n04,120.0
10028,u26,q05,29.0
10029,p17,t00,176.0
10030,m13,m07,1.0
10031,n13,n15,3.0
10032,a11,h08,123.0
10033,e03,e13,40.0
10034,i00,i15,442.0
10035,q04,u11,14.0
10036,s07,t04,457.0
10037,g01,r02,121.0
10038,v05,e04,64.0
10039,o09,o09,11234.0
10040,q05,h05,133.0
10041,t03,i18,66.0
10042,p08,p15,2.0
10043,p05,p01,17.0
10044,s07,s03,376.0
10045,p12,i15,86.0
10046,r31,r27,2.0
10047,u06,h05,14.0
10048,m03,f25,1.0
10049,k04,k12,397.0
10050,n17,s10,5.0
10051,o05,o04,65.0
10052,u20,h00,146.0
10053,i04,p04,1.0
10054,i04,t07,438.0
10055,u19,h08,79.0
10056,k19,n00,2.0
10057,g01,f00,129.0
10058,e15,e13,1.0
10059,v07,v06,1128.0
10060,f07,f11,12.0
10061,a05,a05,7822.0
10062,m16,m19,20.0
10063,r17,r08,334.0
10064,i16,i09,418.0
10065,n08,n01,1.0
10066,b11,h07,17.0
10067,u13,h10,3170.0
10068,s00,p22,23.0
10069,r23,f07,59.0
10070,r17,f11,10.0
10071,v03,j00,522.0
10072,l06,f23,1.0
10073,u08,q03,10.0
10074,l01,l06,877.0
10075,m12,m10,2.0
10076,n07,n09,20.0
10077,q00,u02,1067.0
10078,f02,m12,2.0
10079,u18,h00,7539.0
10080,l02,f14,12.0
10081,f06,g06,191.0
10082,k08,n03,123.0
10083,u20,u17,107.0
10084,r03,r22,4.0
10085,p25,k17,1.0
10086,p19,t06,838.0
10087,p01,p16,3.0
10088,h01,a01,391.0
10089,m18,n00,3.0
10090,u27,h07,47.0
10091,q01,q05,1256.0
10092,b00,b02,49.0
10093,f18,g00,420.0
10094,e17,e05,2.0
10095,g06,f04,87.0
10096,n01,n07,25.0
10097,h00,a09,197.0
10098,t05,i00,221.0
10099,f08,r17,60.0
10100,n10,k10,280.0
10101,f19,m19,30.0
10102,t06,i03,43.0
10103,m21,m16,44.0
10104,f23,r24,17.0
10105,m24,m22,177.0
10106,q03,h10,365.0
10107,n05,n02,40.0
10108,j02,v01,1128.0
10109,u16,u24,9.0
10110,f17,r03,2.0
10111,m24,m28,14.0
10112,h01,u14,631.0
10113,p08,p19,340.0
10114,m22,f11,31.0
10115,t05,p12,21.0
10116,s11,s09,106.0
10117,f11,g05,74.0
10118,f16,f07,116.0
10119,r08,g08,37.0
10120,r02,r16,434.0
10121,t06,t00,716.0
10122,h11,u13,1803.0
10123,r06,f17,12.0
10124,u11,u03,132.0
10125,s09,p22,251.0
10126,l05,f03,2.0
10127,t04,i03,43.0
10128,m20,m20,64856.0
10129,h02,u20,4.0
10130,u14,u00,11.0
10131,m01,l03,305.0
10132,k07,k13,324.0
10133,i19,i13,11.0
10134,e14,e06,3375.0
10135,g05,f11,12.0
10136,p06,p17,88.0
10137,j00,e08,10.0
10138,u06,q04,2.0
10139,k10,n06,12.0
10140,r32,r13,5.0
10141,p17,p13,455.0
10142,p07,p01,7.0
10143,r23,r27,3.0
10144,i17,p06,8.0
10145,r31,r08,12.0
10146,r19,f13,8.0
10147,m24,m01,761.0
10148,i15,i06,14.0
10149,v08,v12,22.0
10150,a03,a00,275.0
10151,r32,f16,42.0
10152,a09,h09,655.0
10153,m25,l06,123.0
10154,c05,c13,30.0
10155,n12,k09,6.0
10156,r23,r31,5.0
10157,o08,o08,3864.0
10158,n09,n06,7.0
10159,m00,f13,16.0
10160,e05,e05,36905.0
10161,u10,u27,9.0
10162,f01,l01,120.0
10163,f08,g05,183.0
10164,p02,p10,11.0
10165,m22,f13,22.0
10166,e10,e05,4.0
10167,h09,u01,38.0
10168,i10,p20,3.0
10169,a01,h10,255.0
10170,r25,r26,81.0
10171,v07,j01,358.0
10172,u25,h10,31.0
10173,g02,f12,2.0
10174,k06,k05,4.0
10175,e10,e07,34.0
10176,p17,i01,174.0
10177,p17,p00,529.0
10178,h09,u20,22.0
10179,n08,n13,27.0
10180,b04,b10,1800.0
10181,m28,l02,24.0
10182,r16,g08,89.0
10183,p25,p07,4.0
10184,p14,p05,28.0
10185,i14,t07,277.0
10186,a11,u28,181.0
10187,r30,g04,47.0
10188,n03,m18,2.0
10189,e07,i01,19.0
10190,r08,r21,12.0
10191,p05,s09,25.0
10192,h09,u08,16.0
10193,r14,r10,67.0
10194,q06,h06,670.0
10195,s06,p20,6.0
10196,r30,f20,10.0
10197,a12,a07,5658.0
10198,d00,k16,16.0
10199,j02,e04,278.0
10200,i01,t00,346.0
10201,g04,f06,685.0
10202,e15,j02,319.0
10203,a02,v07,67.0
10204,h01,h05,1353.0
10205,i10,i10,51714.0
10206,n01,m11,2.0
10207,u22,u16,17.0
10208,e02,i08,4.0
10209,f16,r01,102.0
10210,h05,h06,11367.0
10211,m07,n11,27.0
10212,k13,k01,19.0
10213,m09,m14,53.0
10214,i18,i18,47073.0
10215,a10,u10,166.0
10216,u00,u08,12.0
10217,f18,r25,5.0
10218,q01,u13,253.0
10219,h05,b00,3.0
10220,a08,u01,16.0
10221,b03,b03,77338.0
10222,f14,l03,80.0
10223,i09,p24,14.0
10224,p03,s03,4.0
10225,e16,e05,64.0
10226,u04,b01,10.0
10227,v06,a10,150.0
10228,u08,h01,64.0
10229,h01,q02,471.0
10230,l01,m14,9.0
10231,u22,h08,4460.0
10232,n08,n04,73.0
10233,n10,m07,51.0
10234,m23,l00,203.0
10235,f01,f07,361.0
10236,f05,f02,10.0
10237,h04,q01,18.0
10238,a01,h05,146.0
10239,f17,g08,137.0
10240,e03,i00,50.0
10241,n03,k09,2.0
10242,f19,r24,7.0
10243,q01,h11,166.0
10244,u27,u14,18.0
10245,u02,h03,1438.0
10246,p05,k15,3.0
10247,p10,p02,26.0
10248,k13,k17,71.0
10249,p10,p05,209.0
10250,t05,i08,17.0
10251,m27,n15,6.0
10252,k04,k14,82.0
10253,u27,b01,1.0
10254,u04,u23,22.0
10255,s10,s05,5.0
10256,u19,a11,56.0
10257,m06,m10,3.0
10258,u01,u24,493.0
10259,h10,h06,12333.0
10260,n10,k14,223.0
10261,q00,u26,156.0
10262,k02,n17,3.0
10263,h02,h00,3224.0
10264,h07,u02,3034.0
10265,f04,m04,4.0
10266,m23,m27,249.0
10267,k16,k07,165.0
10268,t06,i10,740.0
10269,r12,r07,1.0
10270,t01,i10,101.0
10271,p15,k12,406.0
10272,k11,k15,1.0
10273,e03,i03,8.0
10274,r22,r02,3.0
10275,e12,e01,9.0
10276,m06,n11,36.0
10277,u13,q01,38.0
10278,i12,e13,12.0
10279,v07,v05,847.0
10280,n03,n15,9.0
10281,u20,u07,3.0
10282,n08,n11,904.0
10283,l05,m16,11.0
10284,j01,v00,227.0
10285,i12,t04,272.0
10286,u01,u14,97.0
10287,l02,f03,3.0
10288,f25,r23,9.0
10289,r18,g08,75.0
10290,i14,i03,37.0
10291,p14,s00,1.0
10292,n15,d00,143.0
10293,m03,m00,259.0
10294,s09,k02,1.0
10295,f06,r21,1.0
10296,f03,m22,36.0
10297,g08,f18,131.0
10298,f13,f13,38325.0
10299,n00,m30,1.0
10300,n01,n00,1.0
10301,l01,m29,599.0
10302,m23,m30,38.0
10303,f08,r30,5.0
10304,i19,i03,2013.0
10305,m24,m24,31323.0
10306,p21,p20,5.0
10307,f08,r27,1.0
10308,u18,q05,110.0
10309,m02,m24,16.0
10310,s04,s04,16934.0
10311,r06,f06,78.0
10312,r01,r28,109.0
10313,n15,n13,13.0
10314,m20,n08,12.0
10315,m18,m20,2422.0
10316,k13,k13,39468.0
10317,g00,m00,10.0
10318,g03,g09,6218.0
10319,m30,m12,24.0
10320,s09,i19,77.0
10321,p18,k07,56.0
10322,p16,p02,11.0
10323,k16,n13,5.0
10324,n12,n16,10.0
10325,k14,k08,14.0
10326,m15,n03,7.0
10327,s07,i10,300.0
10328,p24,p01,22.0
10329,l03,m16,39.0
10330,k06,k17,13.0
10331,h07,h01,2627.0
10332,f17,f25,129.0
10333,t06,t02,1792.0
10334,u16,u16,2558.0
10335,v03,u01,7.0
10336,v00,j00,220.0
10337,p08,k03,2.0
10338,q04,u08,2.0
10339,g04,f16,216.0
10340,p10,p15,8.0
10341,u15,a03,187.0
10342,b04,b03,783.0
10343,v01,v07,157.0
10344,r24,m14,1.0
10345,p16,p16,12146.0
10346,u05,u04,16.0
10347,p16,p04,5.0
10348,a04,u05,948.0
10349,f08,g07,15.0
10350,b07,b08,1.0
10351,r23,r03,3.0
10352,t07,e12,12.0
10353,i19,i06,17.0
10354,f08,f12,4.0
10355,r00,r32,3.0
10356,p20,p13,6.0
10357,f18,f07,701.0
10358,e17,v07,11.0
10359,h00,h11,900.0
10360,m08,m24,14.0
10361,k05,p05,4.0
10362,p08,t03,70.0
10363,k04,k10,601.0
10364,f12,f14,17.0
10365,r06,r32,3.0
10366,f08,f07,1421.0
10367,t03,i03,79.0
10368,r29,r17,364.0
10369,f00,g10,160.0
10370,a06,j02,168.0
10371,f22,g05,3556.0
10372,i06,i19,52.0
10373,s00,s07,106.0
10374,k12,k12,30148.0
10375,u21,u05,345.0
10376,f22,f06,5487.0
10377,p25,s10,10.0
10378,v02,j02,1298.0
10379,i17,i20,3.0
10380,m14,f26,2.0
10381,u24,u10,3645.0
10382,s10,p20,14.0
10383,t05,i05,1996.0
10384,r02,r27,10.0
10385,i17,s11,8.0
10386,g06,f22,269.0
10387,n12,k10,16.0
10388,j01,v12,59.0
10389,h06,u22,1359.0
10390,v06,e00,103.0
10391,h10,b01,14.0
10392,m20,n12,38.0
10393,f08,f17,816.0
10394,k17,k19,7.0
10395,b10,b02,289.0
10396,r28,r16,206.0
10397,r01,g05,153.0
10398,p00,i09,20.0
10399,n13,n02,16.0
10400,a09,u24,70.0
10401,n15,k06,1.0
10402,k14,p09,1.0
10403,k03,k15,28.0
10404,v09,v00,169.0
10405,g10,r15,6.0
10406,r01,f06,367.0
10407,m12,m09,229.0
10408,m16,m27,87.0
10409,h06,u01,67.0
10410,u14,u26,668.0
10411,q06,q03,348.0
10412,f01,f15,355.0
10413,r03,r30,3.0
10414,e16,e08,211.0
10415,u26,h00,3565.0
10416,m24,m14,12.0
10417,u15,h00,535.0
10418,f10,g02,15.0
10419,r23,r26,270.0
10420,s08,s08,11078.0
10421,a10,v09,20.0
10422,i18,e06,61.0
10423,u02,u20,53.0
10424,n01,n04,528.0
10425,u21,a09,410.0
10426,p03,p20,1.0
10427,u20,u05,143.0
10428,e07,t06,45.0
10429,m30,m07,5.0
10430,k08,n07,32.0
10431,h03,u28,381.0
10432,p19,p12,896.0
10433,k16,k03,2.0
10434,i00,e12,275.0
10435,v09,v10,68.0
10436,p22,p25,794.0
10437,m03,f13,7.0
10438,q02,q04,188.0
10439,r26,r30,40.0
10440,r16,r08,20.0
10441,i05,i16,70.0
10442,p17,p01,23.0
10443,h03,h08,1013.0
10444,f20,f14,140.0
10445,n02,m11,34.0
10446,r03,r07,42.0
10447,i04,p19,740.0
10448,u01,u01,61131.0
10449,u20,q03,58.0
10450,i11,e01,3.0
10451,f24,f02,14.0
10452,k12,k10,57.0
10453,p09,s03,7.0
10454,h02,h01,776.0
10455,r21,f09,5.0
10456,a03,u01,44.0
10457,n03,n02,17.0
10458,i05,i19,319.0
10459,n00,k16,1.0
10460,e12,i03,45.0
10461,t07,t03,622.0
10462,p06,i17,29.0
10463,q01,q04,491.0
10464,f15,f07,43.0
10465,u14,u24,128.0
10466,m26,l03,49.0
10467,t07,p02,34.0
10468,a04,h01,150.0
10469,r29,f16,69.0
10470,f16,f08,26.0
10471,m00,m23,284.0
10472,u17,a12,113.0
10473,n13,k14,1.0
10474,u07,u09,23.0
10475,k05,k09,4.0
10476,e09,e03,346.0
10477,n05,d01,41.0
10478,f10,m09,437.0
10479,u24,u15,1380.0
10480,a03,u26,82.0
10481,r29,r01,542.0
10482,p18,k03,1.0
10483,f17,g04,314.0
10484,a00,v12,24.0
10485,f26,m10,7.0
10486,i04,p22,80.0
10487,m04,m25,896.0
10488,b01,b11,550.0
10489,u26,u21,322.0
10490,i09,e05,17.0
10491,p12,p25,10.0
10492,c05,c05,9838.0
10493,e08,j01,50.0
10494,k03,p22,40.0
10495,p23,k12,47.0
10496,f15,f12,4.0
10497,m05,m18,20.0
10498,p14,t05,47.0
10499,u28,u24,191.0
10500,n13,n10,20.0
10501,i01,i12,34.0
10502,h03,q06,93.0
10503,q02,q05,575.0
10504,u18,q00,39.0
10505,t01,s00,1.0
10506,h10,u12,9.0
10507,h07,u09,91.0
10508,m30,f19,1.0
10509,u09,u08,50.0
10510,i14,p00,14.0
10511,k10,n12,36.0
10512,u08,q05,5.0
10513,u18,u26,720.0
10514,m12,m21,3.0
10515,u15,h07,90.0
10516,i05,p04,2.0
10517,n16,k06,2.0
10518,f20,f18,108.0
10519,g06,f20,15.0
10520,n12,k04,17.0
10521,m11,m10,5.0
10522,p19,i01,562.0
10523,p19,t01,1047.0
10524,m06,m24,23.0
10525,t04,i00,296.0
10526,n09,n05,1.0
10527,a06,a08,1258.0
10528,h11,u18,779.0
10529,m04,f04,19.0
10530,h08,u19,54.0
10531,s07,s09,2728.0
10532,t06,p01,8.0
10533,a01,a10,371.0
10534,t07,t06,1138.0
10535,r30,r16,52.0
10536,k07,n06,21.0
10537,i00,t05,399.0
10538,e06,v08,111.0
10539,n12,m07,3.0
10540,n16,n03,79.0
10541,u14,u13,2962.0
10542,j01,j02,8349.0
10543,k01,k18,16.0
10544,v03,v12,240.0
10545,i05,p24,15.0
10546,r23,f11,5.0
10547,t07,i03,99.0
10548,i03,t04,383.0
10549,r18,r06,42.0
10550,l05,l04,746.0
10551,a10,a06,176.0
10552,h09,u02,1399.0
10553,f05,r25,48.0
10554,p03,k07,66.0
10555,m27,m13,1.0
10556,n02,n07,297.0
10557,m01,m27,694.0
10558,k02,k07,2113.0
10559,e09,i13,1.0
10560,k13,k00,11.0
10561,p22,s08,13.0
10562,g04,f01,895.0
10563,i19,i16,1121.0
10564,k15,k00,40.0
10565,m26,l05,45.0
10566,h09,u14,340.0
10567,g04,r32,5.0
10568,k13,k16,6.0
10569,f13,f14,9.0
10570,u16,h06,30.0
10571,h03,a00,56.0
10572,p19,t07,658.0
10573,a12,v08,25.0
10574,s00,i00,89.0
10575,u19,u19,23101.0
10576,u01,h00,466.0
10577,q02,h05,150.0
10578,q03,q01,1250.0
10579,i06,e09,1.0
10580,j00,a07,165.0
10581,h00,u28,206.0
10582,r32,r15,32.0
10583,s09,s08,54.0
10584,i06,e06,24.0
10585,t01,p17,6.0
10586,k09,k11,19.0
10587,a05,u15,54.0
10588,l06,m15,6.0
10589,k13,s07,14.0
10590,a10,u15,153.0
10591,k02,k05,2.0
10592,t03,t05,141.0
10593,a11,a11,297848.0
10594,u02,u08,11.0
10595,f11,g02,35.0
10596,e00,v09,3.0
10597,g05,r24,5.0
10598,p12,p14,14.0
10599,m01,m24,418.0
10600,u22,q05,119.0
10601,g02,g10,921.0
10602,u05,h07,1459.0
10603,p07,p02,14.0
10604,s03,i15,236.0
10605,a03,a07,264.0
10606,r00,r18,1.0
10607,p18,t06,118.0
10608,a06,a10,171.0
10609,u24,h09,2510.0
10610,m14,f02,1.0
10611,p14,p20,36.0
10612,u13,u26,1980.0
10613,h02,a03,29.0
10614,m17,m01,232.0
10615,r26,f08,17.0
10616,i14,p21,1.0
10617,s07,p16,2.0
10618,s07,p22,301.0
10619,p25,p11,315.0
10620,n07,n15,20.0
10621,f13,f20,51.0
10622,u23,u09,197.0
10623,k15,n10,19.0
10624,i12,i13,1.0
10625,u02,u24,256.0
10626,g08,f20,27.0
10627,f16,g07,156.0
10628,e03,i02,16.0
10629,u28,h03,541.0
10630,p17,i03,11.0
10631,a11,u14,137.0
10632,h10,u21,480.0
10633,h09,u18,809.0
10634,f17,r02,35.0
10635,h09,h06,5928.0
10636,m03,f20,3.0
10637,u27,q00,1.0
10638,h03,a09,318.0
10639,r02,g02,54.0
10640,v03,a10,267.0
10641,s06,k02,51.0
10642,f08,r23,20.0
10643,n08,n12,37.0
10644,u25,h05,19.0
10645,h00,u24,233.0
10646,e07,i03,17.0
10647,a04,u18,383.0
10648,h04,h07,562.0
10649,h06,h02,1289.0
10650,j00,j01,2352.0
10651,i05,i06,11.0
10652,i20,e07,4.0
10653,k10,k04,922.0
10654,m27,m08,10.0
10655,u27,q01,1.0
10656,k05,k18,16.0
10657,g05,r16,18.0
10658,m29,l04,221.0
10659,e11,e02,13.0
10660,m22,m16,9.0
10661,i04,i03,26.0
10662,p05,k04,61.0
10663,r12,r18,22.0
10664,o07,c06,29.0
10665,c14,c14,2233.0
10666,i02,i20,4.0
10667,i18,i14,57.0
10668,r25,r32,4.0
10669,p10,p24,36.0
10670,n11,n08,288.0
10671,f15,m16,4.0
10672,a08,a00,139.0
10673,p04,k03,2.0
10674,f06,r07,27.0
10675,f05,m13,2.0
10676,k08,k09,136.0
10677,e03,e00,53.0
10678,m22,m17,22.0
10679,g03,r27,16.0
10680,k18,k11,41.0
10681,r30,g02,26.0
10682,q05,u17,143.0
10683,p11,s06,5.0
10684,p11,i17,38.0
10685,n02,n14,25.0
10686,n17,n01,4.0
10687,g06,r30,3.0
10688,u28,a04,195.0
10689,r28,f16,69.0
10690,b08,u04,8.0
10691,u22,h06,11175.0
10692,n04,k11,3.0
10693,u28,u27,6.0
10694,h02,a09,90.0
10695,e13,e08,22.0
10696,m24,m15,35.0
10697,p08,p17,29.0
10698,m06,n03,32.0
10699,e01,e14,36.0
10700,p25,p15,4.0
10701,l04,l06,878.0
10702,b11,u07,2.0
10703,u23,u27,131.0
10704,r26,r15,14.0
10705,f00,f10,18.0
10706,r04,r20,14.0
10707,u16,a02,3.0
10708,o06,o03,89.0
10709,p12,t06,152.0
10710,f17,g06,101.0
10711,v04,v07,296.0
10712,q01,h07,604.0
10713,k16,n03,40.0
10714,f00,f07,195.0
10715,u14,u09,1373.0
10716,f20,g04,593.0
10717,u07,q01,5.0
10718,r21,r31,64.0
10719,i17,p25,2.0
10720,p08,p23,7.0
10721,f07,f17,182.0
10722,u07,q04,6.0
10723,u22,u08,29.0
10724,f13,f01,177.0
10725,v01,a06,107.0
10726,c10,c05,136.0
10727,f16,g05,267.0
10728,q02,h01,337.0
10729,f15,m17,6.0
10730,u05,h06,8204.0
10731,m27,m09,302.0
10732,n17,m08,3.0
10733,r32,f08,10.0
10734,q03,q02,1481.0
10735,g08,r02,5.0
10736,v12,j01,126.0
10737,p11,p15,6.0
10738,u15,a04,514.0
10739,r08,r30,72.0
10740,u15,a12,98.0
10741,p19,p10,15.0
10742,n11,n11,36029.0
10743,i19,i01,1061.0
10744,l06,m25,45.0
10745,m24,m25,66.0
10746,u20,u21,33.0
10747,o08,c11,3.0
10748,s07,t00,278.0
10749,q00,q06,1479.0
10750,n06,n07,27.0
10751,t02,p18,32.0
10752,k05,k13,156.0
10753,f01,f10,23.0
10754,u02,q00,192.0
10755,l04,m16,55.0
10756,a07,a00,275.0
10757,p17,p24,138.0
10758,l04,m02,8.0
10759,f23,m19,127.0
10760,u10,u08,9.0
10761,k04,s03,3.0
